t	f_px	dist_m	gsd_cm	obj8px_cm	status
0.0	14126	34	0.2	2	ok
2.0	13936	34	0.2	2	ok
4.0	13873	34	0.2	2	ok
6.0	13810	34	0.2	2	ok
8.0	13873	34	0.2	2	ok
10.0	13936	34	0.2	2	ok
12.0	13936	34	0.2	2	ok
14.0	13873	34	0.2	2	ok
16.0	13936	34	0.2	2	ok
18.0	14126	34	0.2	2	ok
20.0	14316	34	0.2	2	ok
22.0	14423	35	0.2	2	ok
24.0	14423	35	0.2	2	ok
26.0	14423	35	0.2	2	ok
28.0	14423	35	0.2	2	ok
30.0	14316	35	0.2	2	ok
32.0	14316	35	0.2	2	ok
34.0	14316	36	0.2	2	ok
36.0	14199	36	0.3	2	ok
38.0	14530	36	0.3	2	ok
40.0	14530	37	0.3	2	ok
42.0	14761	37	0.3	2	ok
44.0	14991	37	0.3	2	ok
46.0	15132	38	0.3	2	ok
48.0	14991	38	0.3	2	ok
50.0	14761	39	0.3	2	ok
52.0	14761	39	0.3	2	ok
54.0	14991	39	0.3	2	ok
56.0	14761	39	0.3	2	ok
58.0	14530	39	0.3	2	ok
60.0	14430	39	0.3	2	ok
62.0	13868	39	0.3	2	ok
64.0					no_focal
66.0					no_focal
68.0					no_focal
70.0	11883	39	0.3	3	ok
72.0	11883	39	0.3	3	ok
74.0					no_focal
76.0	14225	39	0.3	2	ok
78.0	14225	39	0.3	2	ok
80.0	13371	39	0.3	2	ok
82.0	14225	39	0.3	2	ok
84.0	14852	39	0.3	2	ok
86.0	15173	39	0.3	2	ok
88.0	14786	40	0.3	2	ok
90.0	14398	41	0.3	2	ok
92.0	14739	42	0.3	2	ok
94.0	14398	43	0.3	2	ok
96.0	14398	44	0.3	2	ok
98.0	14398	43	0.3	2	ok
100.0	14312	42	0.3	2	ok
102.0	14398	44	0.3	2	ok
104.0	14632	45	0.3	2	ok
106.0	14398	47	0.3	3	ok
108.0	14867	49	0.3	3	ok
110.0	15081	51	0.3	3	ok
112.0	14974	53	0.4	3	ok
114.0	14974	55	0.4	3	ok
116.0	14867	53	0.4	3	ok
118.0	14867	53	0.4	3	ok
120.0	14974	57	0.4	3	ok
122.0	14867	58	0.4	3	ok
124.0	14632	60	0.4	3	ok
126.0	14398	62	0.4	3	ok
128.0	14413	63	0.4	4	ok
130.0	14867	62	0.4	3	ok
132.0	14413	65	0.5	4	ok
134.0	14867	66	0.4	4	ok
136.0	14867	66	0.4	4	ok
138.0	14867	65	0.4	4	ok
